city,latitude,longitude,timestamp,category
Mumbai,19.13112924667487,72.63347520528397,2007-06-09T00:01:32.651349,Burglary
Chennai,13.044760496684377,80.10652787917823,2014-04-09T14:25:07.494765,Burglary
Chandigarh,30.620799551613732,76.74007077810947,2013-01-10T08:24:46.609584,Burglary
Patna,25.64430084121082,84.94086780670234,2013-11-06T00:27:01.857360,Burglary
Chennai,13.012230287670237,80.2699612291765,2016-08-18T22:37:38.465525,Burglary
Bengaluru,13.196931842441256,77.78317138468152,2015-11-21T00:09:50.933415,Burglary
Patna,25.482902042614544,85.23417964406966,2021-01-07T14:04:59.696022,Burglary
Pune,18.720016671956355,74.04035626985406,2021-02-11T19:02:05.315014,Burglary
Indore,22.887321999003884,76.03176538421616,2007-04-16T22:22:52.194844,Burglary
Pune,18.397431108316155,73.87705419237744,2008-03-27T13:34:31.190349,Burglary
Hyderabad,17.150477540364584,78.38021949223132,2022-09-08T12:55:43.273980,Burglary
Patna,25.49520240927797,85.12768422447,2003-11-04T06:25:17.721270,Burglary
Indore,22.597763822623794,75.83718698427009,2012-08-18T03:21:21.292134,Burglary
Jaipur,27.132932130523105,75.82371273401911,2022-12-21T01:27:34.988849,Burglary
Bengaluru,12.950842159288202,77.39041827991481,2016-02-26T18:15:49.891917,Burglary
Kolkata,22.67196823463837,88.12933402281409,2022-01-27T22:12:48.459488,Burglary
Lucknow,26.79983810611932,80.94079047374929,2014-02-17T00:35:38.210399,Burglary
Delhi,28.614836072131354,77.23264124779175,2018-12-15T08:07:56.486298,Burglary
Chandigarh,30.73714493730239,76.72402705786594,2006-07-05T05:44:09.908125,Burglary
Pune,18.335286238847587,73.81702703477748,2008-01-24T15:00:51.592065,Burglary
Delhi,28.428548137492225,77.36877762732338,2014-09-24T08:14:08.807957,Burglary
Delhi,28.599207944036795,77.4504481076107,2006-02-23T07:13:55.462910,Burglary
Pune,18.67139496203929,73.65541406696966,2018-10-04T08:14:22.590258,Burglary
Hyderabad,17.58171188115689,78.41502603412549,2003-05-20T23:34:52.578864,Burglary
Delhi,28.479567549563786,77.06992428707723,2018-12-20T09:32:58.823999,Burglary
Pune,18.413944821991084,74.05915396597442,2003-06-20T00:08:49.393935,Burglary
Mumbai,19.09234485787665,72.96276683956748,2018-03-14T11:02:00.199574,Burglary
Chandigarh,30.83236978905774,77.00487147392326,2003-08-21T13:36:17.075966,Burglary
Lucknow,26.732755694118314,80.71157911184247,2003-03-04T05:41:21.563910,Burglary
Delhi,28.38595523905505,77.18872578704509,2012-03-18T01:01:37.588183,Burglary
Delhi,28.605903829372338,77.30505354463955,2020-06-26T20:30:48.968933,Burglary
Surat,21.297358374850358,72.58768924429236,2019-12-21T06:30:14.804467,Burglary
Mumbai,19.17545334768024,72.68265140575217,2021-02-01T15:42:24.985247,Burglary
Surat,21.19584657821793,72.98048630849762,2021-05-15T00:13:17.385171,Burglary
Mumbai,19.18295707554395,73.11238521113874,2005-03-22T22:19:06.621252,Burglary
Patna,25.356137270685462,85.14032315132775,2017-02-21T11:50:05.514053,Burglary
Delhi,28.556311749301397,77.0319584072206,2017-02-26T01:51:11.111809,Burglary
Hyderabad,17.302807488450707,78.51854514618026,2003-04-19T02:04:20.771684,Burglary
Ahmedabad,22.861160504325703,72.60467395829001,2008-09-09T15:50:05.411811,Burglary
Mumbai,19.225658131673097,72.89589534823594,2022-04-22T18:41:54.064262,Burglary
Indore,22.88592871067942,75.65966353283514,2006-07-27T22:48:58.000383,Burglary
Ahmedabad,22.868462966245865,72.55332443464498,2008-06-29T01:59:57.737257,Burglary
Lucknow,26.978565337793682,81.01767501526548,2015-11-25T08:51:09.952917,Burglary
Ahmedabad,23.06587920522588,72.41736816120067,2010-01-31T23:53:30.016392,Burglary
Indore,22.638683603277034,75.91823184681748,2016-11-15T14:06:59.861794,Burglary
Pune,18.514814939262408,73.72482205989034,2015-03-23T13:05:30.440899,Burglary
Hyderabad,17.32228859252879,78.4695450830808,2007-02-11T17:53:02.909471,Burglary
Chennai,13.0219304910253,80.04403030648801,2023-09-21T17:15:01.225928,Burglary
Hyderabad,17.4314304406522,78.65387139333438,2017-02-05T11:03:31.635668,Burglary
Jaipur,26.9584265115835,75.90275274799043,2009-09-13T18:42:03.883844,Burglary
Mumbai,19.116911840669648,73.05127761352324,2022-08-19T16:25:43.751592,Burglary
Delhi,28.475277887274057,77.11239152978064,2020-01-09T19:02:13.149579,Burglary
Chandigarh,30.820039449779717,76.60847746642605,2013-01-29T11:08:13.098525,Burglary
Indore,22.64669151135591,75.791265000709,2007-05-08T07:02:06.008435,Burglary
Indore,22.949825381120505,75.89088613107866,2003-05-18T00:37:02.355684,Burglary
Bengaluru,13.160595055026466,77.44232374349063,2016-12-02T11:07:33.672401,Burglary
Chandigarh,30.762258796159756,76.67462086669848,2016-09-04T02:36:34.338701,Burglary
Bengaluru,12.874222238112392,77.74710400110975,2015-11-22T19:07:42.612976,Burglary
Jaipur,26.816798455355013,75.712728066267,2022-05-07T22:05:40.768367,Burglary
Kolkata,22.32827693869069,88.20692731287346,2010-07-20T19:24:28.452094,Burglary
Indore,22.89472704261555,76.10554571900657,2004-08-29T09:58:56.799682,Burglary
Lucknow,27.057037001539673,81.08726080709341,2013-02-24T03:27:35.534171,Burglary
Kolkata,22.523809741975253,88.27545627356977,2003-10-14T20:42:58.809726,Burglary
Jaipur,27.01390265157652,75.73138152543,2020-02-08T16:10:05.630344,Burglary
Jaipur,26.781026877052703,75.89929324948424,2009-04-02T22:24:59.626307,Burglary
Chennai,12.977645140332143,80.50349461519136,2009-04-30T04:54:07.531507,Burglary
Chennai,13.329663075285184,80.17019820514088,2016-11-05T15:28:03.261416,Burglary
Ahmedabad,23.084528215866335,72.4940519352438,2008-01-12T19:57:50.403876,Burglary
Hyderabad,17.30871429757994,78.54818141639865,2008-07-11T17:21:58.372122,Burglary
Bengaluru,12.916042119810648,77.55029383442968,2020-12-08T10:20:29.770977,Burglary
Patna,25.47472236478362,85.28906163518383,2023-03-29T08:59:10.503673,Burglary
Bengaluru,13.160100828475745,77.62130014820009,2023-10-08T00:59:27.508145,Burglary
Chandigarh,30.759642648192436,76.54388482108973,2018-04-17T22:56:48.111063,Burglary
Mumbai,18.89552990168143,73.06852931686957,2018-04-05T18:07:08.598773,Burglary
Kolkata,22.419886993854828,88.41355519532264,2004-11-28T22:57:14.109434,Burglary
Bengaluru,13.181023412219135,77.516413680383,2010-09-27T15:55:28.201784,Burglary
Surat,21.18838562773404,72.59005526450636,2018-10-02T06:38:56.309977,Burglary
Mumbai,18.8872953631018,72.97760310583261,2015-11-02T10:40:05.281355,Burglary
Hyderabad,17.406582864703754,78.3752122512845,2011-08-19T23:35:59.905841,Burglary
Kolkata,22.448095040737854,88.45937013919226,2022-04-28T13:03:11.494772,Burglary
Jaipur,26.723237997843704,75.88856296365522,2008-01-28T09:41:41.583146,Burglary
Bengaluru,12.839304206258872,77.57834427629524,2010-12-15T07:41:33.740425,Burglary
Ahmedabad,23.147706130663085,72.66372310041544,2008-07-22T16:54:57.017082,Burglary
Lucknow,26.69661290422616,81.1838261258766,2010-09-11T16:11:27.641706,Burglary
Mumbai,19.255953286128136,72.78159393948205,2021-07-21T15:13:26.255079,Burglary
Patna,25.819020170245032,85.3580426249928,2015-08-23T18:21:48.132059,Burglary
Ahmedabad,22.85515799013628,72.73864911315454,2021-08-16T18:27:22.832119,Burglary
Surat,21.37050662726332,72.93401959432575,2023-11-23T08:53:21.031439,Burglary
Hyderabad,17.476208073674556,78.60338278823605,2021-01-31T20:34:51.029009,Burglary
Lucknow,26.727750752893137,80.91016806013292,2020-09-28T19:48:52.945803,Burglary
Hyderabad,17.418394934820267,78.57793659222921,2004-05-29T21:10:37.355119,Burglary
Jaipur,27.08446266486288,75.65521544305999,2018-08-25T07:41:55.284859,Burglary
Mumbai,18.845832815097328,72.68450346482832,2003-11-25T07:41:22.782166,Burglary
Chandigarh,30.882853015545912,76.68101066934665,2015-05-28T03:44:08.258104,Burglary
Hyderabad,17.508328442963197,78.52441413935111,2021-01-18T22:44:12.716187,Burglary
Chennai,13.288129817932958,80.13942903408908,2009-04-29T06:41:33.663925,Burglary
Chennai,13.105267564465558,80.17994844909124,2014-09-23T11:14:16.854068,Burglary
Chandigarh,30.645098668535887,76.7435198109956,2023-08-27T09:13:28.214013,Burglary
Kolkata,22.484526051883634,88.14748896910841,2021-09-12T02:04:33.222245,Burglary
Delhi,28.62893164138265,77.1980060736744,2013-01-10T03:23:35.278698,Burglary
Chennai,13.133888891051322,80.12705841631484,2014-11-11T23:07:07.598245,Burglary
Indore,22.67175446407637,75.78754820980082,2016-07-04T06:13:52.617504,Burglary
Indore,22.91911329690268,76.04119245858759,2013-03-01T05:43:45.204039,Burglary
Indore,22.478548927935172,76.0149789288079,2010-12-29T01:14:11.192208,Burglary
Mumbai,19.13807241889338,72.91290771870837,2014-07-30T13:54:50.271471,Burglary
Jaipur,26.918295673617955,75.8011732358138,2011-10-27T01:29:58.602960,Burglary
Jaipur,27.087667439424564,75.65425216165761,2007-12-25T06:08:10.430894,Burglary
Bengaluru,13.11127543648754,77.79519695681006,2010-08-04T09:28:07.841070,Burglary
Lucknow,26.728967043635294,81.04497446512343,2008-04-29T08:35:25.276254,Burglary
Mumbai,19.159647782982532,72.63504055951847,2003-04-30T04:34:38.393597,Burglary
Hyderabad,17.30575272035827,78.31567602511953,2017-07-08T13:58:32.615778,Burglary
Bengaluru,13.16428268048398,77.76897318234836,2004-09-29T06:44:26.672317,Burglary
Delhi,28.862230166398184,77.08768161722378,2021-09-24T08:03:09.622838,Burglary
Lucknow,26.996823812011712,80.73368249141248,2014-09-06T08:25:40.932870,Burglary
Patna,25.714945228032768,85.17989474966873,2019-07-08T17:10:46.996599,Burglary
Bengaluru,12.861004026239982,77.59710761169575,2015-07-27T12:06:02.779663,Burglary
Lucknow,26.969879709435453,80.75649533027178,2010-09-22T09:47:31.090416,Burglary
Hyderabad,17.142146718559403,78.71902468533733,2005-12-02T21:41:58.176099,Burglary
Patna,25.42688329406697,85.00401493858232,2022-01-16T14:08:44.975940,Burglary
Mumbai,19.271733447389742,72.92978075264101,2005-06-01T06:18:03.808918,Burglary
Chandigarh,30.97685330379553,76.5369677300614,2005-04-14T09:03:14.562859,Burglary
Chandigarh,30.79508929048878,76.90284969847299,2006-09-09T07:16:10.018989,Burglary
Chennai,13.195765185458237,80.02818468998726,2008-12-25T11:32:03.044028,Burglary
Lucknow,26.90125132386617,80.82383218279425,2009-09-01T09:39:48.254323,Burglary
Ahmedabad,23.257342075853888,72.43666484177817,2013-07-13T08:38:06.517980,Burglary
Bengaluru,13.091215530226073,77.78600138564056,2023-08-01T16:52:45.236897,Burglary
Patna,25.61284186967535,85.37325489672092,2019-06-14T08:46:18.190951,Burglary
Kolkata,22.599207297403716,88.23466163713105,2021-12-01T20:55:26.538641,Burglary
Delhi,28.425254113214987,77.27905944720014,2015-02-13T06:16:57.693388,Burglary
Patna,25.82977303531779,85.05521005178537,2014-09-30T14:45:14.995245,Burglary
Hyderabad,17.156897497970846,78.64447847384845,2016-09-24T15:15:41.475756,Burglary
Ahmedabad,22.8747721737542,72.45822673297599,2007-01-05T15:51:03.586944,Burglary
Surat,21.094574893122118,72.92134759934652,2007-10-19T09:24:52.239771,Burglary
Pune,18.658850022004906,73.85176415314741,2017-08-29T23:59:15.655375,Burglary
Delhi,28.778638088099168,77.1074462981418,2011-12-30T17:13:15.151949,Burglary
Delhi,28.712680275830156,77.21468063027139,2017-01-27T13:05:19.953847,Burglary
Lucknow,26.88986076176781,80.81882395554067,2016-04-15T23:14:37.289948,Burglary
Hyderabad,17.255022395010812,78.6632582567319,2006-03-11T02:06:44.631593,Burglary
Mumbai,19.148221383489904,72.73562428798003,2020-01-10T00:14:10.706903,Burglary
Chandigarh,30.53585020459654,76.69618011522158,2022-12-08T17:54:27.421547,Burglary
Chennai,12.919191185378944,80.26361521124359,2003-07-11T07:45:09.868104,Burglary
Ahmedabad,23.129417239958958,72.3370600100119,2018-07-26T01:45:07.528240,Burglary
Patna,25.83971190864911,85.0480653687196,2014-10-05T06:15:25.271444,Burglary
Indore,22.535355277847273,75.73330707456171,2008-12-02T03:57:55.603537,Burglary
Bengaluru,12.852488818655962,77.7216346133783,2012-07-01T00:06:55.805045,Burglary
Bengaluru,12.761742010932915,77.34523861122555,2015-09-20T10:18:41.191294,Burglary
Lucknow,27.022698155290357,80.96311323800873,2005-03-13T22:58:21.016794,Burglary
Patna,25.809278314971593,85.30421217772017,2009-05-12T03:49:26.204759,Burglary
Delhi,28.38155829409011,77.29595110916752,2008-04-16T11:14:59.756777,Burglary
Kolkata,22.770508622067357,88.29386490824831,2019-12-17T07:54:06.597217,Burglary
Mumbai,19.291170895954508,72.83374224696536,2005-11-07T05:42:03.049954,Burglary
Jaipur,26.83609378030823,75.95437789583359,2004-11-12T04:36:18.641759,Burglary
Delhi,28.828493365706198,77.4181266282717,2007-03-17T06:18:18.242719,Burglary
Bengaluru,12.92643869713543,77.746771476683,2011-02-14T13:06:26.967567,Burglary
Indore,22.94395939881228,76.06030126189614,2017-03-14T00:27:46.897678,Burglary
Pune,18.67693407185645,73.89810585934518,2008-12-26T04:08:40.778412,Burglary
Kolkata,22.394201091078035,88.22745765377188,2004-02-23T05:56:02.047259,Burglary
Pune,18.36034058394208,73.72497885860938,2015-05-18T08:13:14.950624,Burglary
Indore,22.608226563006692,75.7881677932409,2011-12-02T12:01:14.410914,Burglary
Indore,22.61657725870784,75.72200931657534,2003-01-04T11:11:13.314652,Burglary
Jaipur,26.908815689394224,75.96646494901572,2013-04-12T02:22:53.080577,Burglary
Chandigarh,30.866174350616813,76.8214536682579,2016-12-24T23:42:02.871403,Burglary
Bengaluru,13.024127582661261,77.68640534803765,2013-02-16T10:56:49.188175,Burglary
Hyderabad,17.519730436378833,78.42752570472432,2023-04-27T05:34:47.061256,Burglary
Chandigarh,30.85650461580929,76.80837326171407,2015-09-24T10:42:20.976833,Burglary
Chandigarh,30.811024189909297,76.56541943842024,2007-12-05T19:00:29.497600,Burglary
Mumbai,19.274147015114018,72.88003343138676,2015-08-22T02:16:06.197779,Burglary
Ahmedabad,23.224700524256303,72.65431428079366,2008-06-07T09:32:14.239589,Burglary
Hyderabad,17.482496639203955,78.54061736856384,2017-09-10T01:05:27.362245,Burglary
Kolkata,22.37579501599552,88.41113233609956,2008-07-07T04:24:03.192737,Burglary
Mumbai,19.110951118584733,72.78483137196808,2006-06-20T23:02:42.842015,Burglary
Mumbai,18.911471906546918,73.09682890484545,2016-08-07T06:53:32.973592,Burglary
Mumbai,18.905418652461627,72.78571430418701,2012-07-27T05:07:50.989087,Burglary
Surat,20.934010530984924,72.68425329996313,2010-07-04T21:33:52.698323,Burglary
Mumbai,19.06516426517887,72.91098343402098,2023-01-28T03:21:56.241316,Burglary
Ahmedabad,23.062972201001426,72.51193647212651,2006-07-25T05:06:52.538827,Burglary
Hyderabad,17.21995658668116,78.49492470584971,2021-12-14T17:38:10.763642,Burglary
Kolkata,22.51026462386369,88.30401364056335,2014-10-13T03:27:40.554858,Burglary
Mumbai,19.23537870690021,72.8849382939471,2007-04-26T17:36:12.389355,Burglary
Delhi,28.388260587496454,77.29898104840653,2016-05-29T22:48:39.474809,Burglary
Chandigarh,30.673196976307388,76.67482240324172,2010-10-11T20:30:45.618870,Burglary
Bengaluru,12.921801822350359,77.52685866089321,2007-10-02T05:59:57.050149,Burglary
Mumbai,19.017510648254934,72.72652134331464,2006-09-17T18:41:04.867465,Burglary
Bengaluru,13.188833843170688,77.55968917843607,2020-08-17T03:16:55.346227,Burglary
Hyderabad,17.29448935209801,78.68688116379184,2004-03-01T00:32:19.863170,Burglary
Mumbai,18.895576649691147,73.04309453368953,2008-07-14T22:13:09.239750,Burglary
Pune,18.66168721561474,73.71357495196213,2023-06-22T06:19:22.005037,Burglary
Indore,22.701847829094103,75.61814953931807,2008-10-14T03:49:27.083086,Burglary
Indore,22.801492327816916,76.09311531356478,2013-11-21T07:37:36.924320,Burglary
Kolkata,22.74142595977486,88.31028359813482,2004-10-01T23:00:39.172894,Burglary
Indore,22.59587799534609,75.85257175846625,2022-06-23T21:06:43.121346,Burglary
Bengaluru,13.060737282427874,77.48288023320863,2017-01-25T22:30:09.079273,Burglary
Chennai,12.901910023902051,80.16872906175807,2010-02-28T01:41:21.334021,Burglary
Surat,21.279272547065457,72.60922000880622,2013-06-01T21:15:53.534872,Burglary
Patna,25.359469911052468,84.98556540813105,2005-01-25T13:06:02.838287,Burglary
Jaipur,26.92980757916303,75.81008327671054,2003-05-12T05:55:00.772279,Burglary
Ahmedabad,23.18734132442587,72.68398279501099,2013-03-27T12:33:24.964436,Burglary
Patna,25.748035597710206,85.11607040298223,2012-11-09T10:48:31.212057,Burglary
Pune,18.421251624835815,73.85073999395622,2007-12-19T14:13:25.311829,Burglary
Jaipur,26.66383996267408,75.9840211862553,2011-11-09T01:12:31.930400,Burglary
Delhi,28.365789643345863,77.09885336382231,2016-09-10T07:13:34.115941,Burglary
Bengaluru,12.728981521734754,77.47161366566728,2003-01-21T16:55:25.112507,Burglary
Bengaluru,12.868815606037469,77.62382944055355,2011-12-08T22:01:48.969715,Burglary
Chennai,12.937186463944643,80.0277073302654,2012-04-29T10:24:58.055479,Burglary
Surat,20.995547740670013,72.77851221011166,2012-03-08T07:08:30.339584,Burglary
Mumbai,18.962519563680043,72.702485776136,2010-05-14T04:19:53.472400,Burglary
Delhi,28.720772098017914,77.37027638451801,2007-12-29T13:39:11.016356,Burglary
Ahmedabad,23.163248829939747,72.42480012370504,2009-05-30T17:40:17.504750,Burglary
Chandigarh,30.76412779712624,76.5349489103924,2009-12-10T00:34:20.254074,Burglary
Patna,25.652684603274892,84.92197687093643,2016-04-24T00:24:40.199850,Burglary
Delhi,28.62028487432669,77.37648215611102,2021-05-12T16:24:04.166983,Burglary
Surat,21.047655820332086,72.74316110519206,2022-11-04T13:03:51.228218,Burglary
Chennai,12.874859793968291,80.3755758996262,2012-01-12T00:55:15.451527,Burglary
Patna,25.48623531244093,84.98687217154213,2011-06-14T08:57:28.628998,Burglary
Indore,22.85563305967864,75.96953099286617,2013-07-18T00:29:16.900631,Burglary
Hyderabad,17.40060545228715,78.6801801732341,2005-09-09T06:29:00.709067,Burglary
Pune,18.7445012927762,73.8572109569049,2015-04-20T04:41:02.085132,Burglary
Delhi,28.833567106053987,77.29199802161517,2020-07-02T18:00:36.523470,Burglary
Mumbai,19.19503371616454,72.82419061715662,2011-11-13T12:47:55.518709,Burglary
Patna,25.649493638765644,84.99964562343204,2016-02-18T10:01:54.571126,Burglary
Kolkata,22.774609870935922,88.32965599238436,2015-02-05T23:27:56.026013,Burglary
Jaipur,27.05141621815869,75.94073990696373,2020-08-24T17:20:50.832640,Burglary
Lucknow,27.01087991121678,80.85778700714768,2007-07-07T10:00:26.185827,Burglary
Ahmedabad,23.076648321363812,72.44050788037076,2020-12-21T08:33:15.301405,Burglary
Patna,25.730798563736744,85.05296462650867,2016-04-06T07:19:05.456565,Burglary
Pune,18.753632938762347,73.64588344097362,2014-06-03T08:01:17.979724,Burglary
Delhi,28.44031962825574,77.02258520324544,2015-07-16T03:32:28.941285,Burglary
Hyderabad,17.556389560069746,78.24278680395348,2023-02-04T15:56:02.584805,Burglary
Indore,22.574220404701432,76.10730597196782,2006-08-06T14:44:27.104117,Burglary
Chandigarh,30.813479865400925,76.93646900050057,2014-06-30T11:49:16.393555,Burglary
Hyderabad,17.57403595663745,78.5147540607304,2011-05-21T22:33:57.757179,Burglary
Hyderabad,17.34635689362449,78.23932579710726,2016-08-10T10:31:40.925816,Burglary
Mumbai,19.301420810356753,72.6716757495696,2012-12-13T13:27:52.855997,Burglary
Jaipur,26.69668906505093,75.82597632487798,2019-01-14T00:57:11.437616,Burglary
Surat,20.967057514537785,72.98265468618338,2005-12-17T14:54:55.313750,Burglary
Jaipur,27.151072996432415,75.8188521816747,2017-06-26T14:13:12.543508,Burglary
Chandigarh,30.722711427876813,76.6591230030957,2016-01-04T10:12:27.250816,Burglary
Kolkata,22.769610964485462,88.56568362952795,2014-05-26T22:36:06.399201,Burglary
Delhi,28.375622936750172,77.38727295817608,2014-10-20T10:54:54.899779,Burglary
Kolkata,22.659895409498038,88.18941969804378,2018-02-11T19:44:58.963805,Burglary
Chennai,13.260015732086623,80.20502181676373,2014-02-24T02:35:22.384225,Burglary
Mumbai,19.127341343734706,72.70814216010628,2008-12-22T13:29:02.398742,Burglary
Patna,25.572145712462255,85.07952143374852,2019-08-03T01:16:13.168857,Burglary
Surat,21.39412442568904,73.02424223121146,2021-09-02T03:45:33.120382,Burglary
Lucknow,26.83802081233248,80.77200380299286,2016-11-12T12:27:59.148211,Burglary
Chennai,13.304484554447182,80.04035261453107,2010-04-24T18:29:37.273743,Burglary
Delhi,28.366369858925975,76.96905725925524,2009-05-04T05:42:48.944983,Burglary
Mumbai,18.836659921092597,73.0618960685759,2013-03-30T04:03:34.689240,Burglary
Indore,22.813774292433784,75.62719317877084,2015-08-20T09:04:48.263146,Burglary
Bengaluru,12.790449710073004,77.461273695633,2017-06-17T19:48:58.985046,Burglary
Lucknow,27.06198574012933,80.81000772465045,2010-11-16T14:55:24.636828,Burglary
Jaipur,26.79063971636333,75.86862435702163,2016-03-16T12:21:59.533509,Burglary
Patna,25.36422403723997,84.99444581657646,2007-02-18T12:53:08.524575,Burglary
Indore,22.57700769709485,75.84301280662137,2006-05-08T12:11:53.888070,Burglary
Ahmedabad,22.96360994479859,72.33644908722682,2023-06-25T18:06:24.320618,Burglary
Delhi,28.76430963312684,77.2289015348035,2007-10-15T08:48:24.530618,Burglary
Surat,20.962634171479934,72.75389693376988,2004-09-05T05:43:39.524429,Burglary
Pune,18.50550885425111,73.68716359782375,2013-07-23T15:56:31.303754,Burglary
Hyderabad,17.443257397199257,78.50776739255674,2011-11-12T20:06:39.184219,Burglary
Chandigarh,30.6085330896021,76.92643549802551,2009-02-06T11:13:10.701166,Burglary
Mumbai,18.97485445439324,72.99170930312141,2021-10-30T02:12:34.331388,Burglary
Bengaluru,12.88026420111002,77.3598387200934,2018-12-06T18:17:32.800828,Burglary
Indore,22.535905548784076,76.003110296905,2019-11-26T21:24:48.787434,Burglary
Kolkata,22.770481677195182,88.43917859332434,2017-10-15T22:36:11.745590,Burglary
Bengaluru,12.933533567151487,77.47594083946893,2011-02-02T02:17:04.629276,Burglary
Delhi,28.393609437602226,77.33872702279277,2009-03-17T08:54:32.434175,Burglary
Hyderabad,17.552492572033707,78.55120542832222,2005-10-06T01:12:06.152464,Burglary
Bengaluru,12.735348061078335,77.67365913566242,2006-05-23T19:18:20.792638,Burglary
Jaipur,26.730435507399026,75.87032591105168,2009-12-24T01:54:07.143873,Burglary
Ahmedabad,22.809683461582637,72.549524355576,2008-02-08T18:26:24.284616,Burglary
Pune,18.39997071910023,74.03386911444326,2018-09-20T12:32:25.255538,Burglary
Patna,25.808529811195076,85.34962539819081,2005-11-07T14:31:38.035525,Burglary
Lucknow,26.70430699497838,81.01305476114119,2012-06-03T16:16:24.394804,Burglary
Lucknow,26.73067426540321,80.7909815542728,2010-08-27T01:47:40.190108,Burglary
Indore,22.71233467534933,75.97387311737687,2014-03-07T01:26:41.115558,Burglary
Lucknow,27.002714497764764,81.07431795124847,2018-11-17T17:43:47.399537,Burglary
Surat,21.09420953780403,72.70886242880316,2015-09-10T21:40:01.836367,Burglary
Pune,18.448418972612195,73.84585167895034,2021-03-10T20:26:00.230627,Burglary
Chennai,12.903027741029982,80.04176382387702,2004-08-20T14:40:21.413518,Burglary
Surat,20.93570732997328,72.74920901069464,2011-08-30T05:09:05.891018,Burglary
Pune,18.2839977211513,73.64370037898213,2010-07-23T12:46:10.228185,Burglary
Patna,25.469627195931533,85.0315574767538,2005-05-14T12:47:34.322105,Burglary
Delhi,28.767532206861993,77.41712275224344,2023-02-22T00:57:47.039556,Burglary
Patna,25.745977051228685,85.16019668259413,2022-12-02T13:11:49.962099,Burglary
Hyderabad,17.464138285181754,78.70158706999162,2006-01-18T00:34:43.639710,Burglary
Delhi,28.44896998534914,77.30990810610602,2020-10-29T16:51:53.896021,Burglary
Kolkata,22.5612031788127,88.41204253211593,2011-01-12T20:59:08.987211,Burglary
Chennai,13.268754531439878,80.46534027176735,2017-03-18T03:02:07.751377,Burglary
Delhi,28.441942198648597,77.13855708127345,2022-12-12T19:16:23.078587,Burglary
Jaipur,26.73858219641608,75.64486317571959,2015-05-10T09:28:11.918714,Burglary
Delhi,28.391189347534638,77.30339798568349,2008-04-29T22:52:08.840217,Burglary
Hyderabad,17.63363920231823,78.64774912595175,2018-10-04T10:11:57.616453,Burglary
Chennai,13.140893470336657,80.19677344465066,2020-11-01T22:31:55.177414,Burglary
Lucknow,26.63556877357816,81.05599966584336,2010-05-09T05:02:06.996130,Burglary
Delhi,28.426387138607613,77.22798147367037,2008-08-29T13:01:53.043951,Burglary
Delhi,28.633869589193004,77.25602615057663,2021-05-11T07:13:24.749688,Burglary
Ahmedabad,23.118445575888305,72.34331240653756,2005-01-23T17:56:29.565846,Burglary
Indore,22.780560256218223,75.97729888858828,2020-07-15T08:35:38.731829,Burglary
Ahmedabad,22.97001460169948,72.37302696800766,2012-11-19T23:02:03.429501,Burglary
Lucknow,26.895562723888247,80.74115484558479,2019-03-12T10:21:51.582106,Burglary
Chandigarh,30.698123885844424,76.6496730962119,2014-10-12T12:28:05.800314,Burglary
Mumbai,18.911698755508795,72.81878073820613,2019-07-19T08:22:35.588462,Burglary
Pune,18.37277149366183,73.9918150798336,2004-02-25T09:37:23.953055,Burglary
Bengaluru,13.21525528741492,77.49459888993812,2014-04-26T23:43:29.513338,Burglary
Chandigarh,30.52703086937299,76.6903271082975,2003-12-24T23:05:57.017344,Burglary
Bengaluru,12.896475847563096,77.79226989565078,2016-09-22T16:25:39.957531,Burglary
Jaipur,27.10235446343031,76.0231551525915,2023-02-26T07:36:15.164783,Burglary
Ahmedabad,22.89876299610909,72.49756057612423,2022-07-20T14:58:07.266715,Burglary
Lucknow,26.837451894255175,81.06257375664072,2003-05-02T00:07:30.918190,Burglary
Hyderabad,17.4337634507991,78.26281622116035,2020-06-04T10:05:01.512480,Burglary
Lucknow,26.656551628211865,81.09782394622944,2015-12-03T18:23:37.206159,Burglary
Mumbai,18.885994306917027,72.76164987283016,2013-12-17T06:08:11.512031,Burglary
Indore,22.716172402500874,75.69286775572485,2006-01-21T06:04:47.484990,Burglary
Hyderabad,17.46199876445968,78.426001689617,2007-05-05T16:47:21.840824,Burglary
Hyderabad,17.566407761919102,78.5047146563672,2015-06-14T07:30:01.947604,Burglary
Hyderabad,17.306997383070335,78.56538080049133,2008-07-25T12:06:47.043196,Burglary
Jaipur,27.091775422060838,75.72605878332821,2023-04-25T12:32:36.515186,Burglary
Bengaluru,13.201370751077784,77.81495326946339,2015-09-06T16:28:17.377899,Burglary
Jaipur,27.074138821387702,75.89608149079424,2014-11-22T13:14:18.413742,Burglary
Patna,25.75813163468215,85.26394866123579,2015-05-13T09:48:16.684881,Burglary
Hyderabad,17.350672615119173,78.61520483890035,2023-10-21T05:47:13.384623,Burglary
Bengaluru,12.975939990203987,77.5690372995865,2013-07-08T16:15:52.990601,Burglary
Pune,18.705219790182888,73.87409078662128,2020-01-16T12:04:07.149504,Burglary
Patna,25.56461307682424,85.37854243845038,2008-08-16T17:04:10.226798,Burglary
Indore,22.9499683649872,75.68837279532735,2015-01-31T17:48:18.880266,Burglary
Patna,25.621892584717067,85.30764045596723,2023-07-03T14:08:54.264543,Burglary
Surat,21.2546861500687,73.00570298209628,2010-11-10T16:21:40.247712,Burglary
